,date,rainfall,year,mth,day,ystrdy_lvl,usg_amt,tdy_rain_ptntl,tdy_rain_coll,tnkr_amt,tdy_lvl,tdy_rain_ovflw
951,2006-08-09,0.0,2006,08,09,8268,500,0,0,0,7768,0
952,2006-08-10,0.1,2006,08,10,7768,500,6,6,0,7274,0
953,2006-08-11,0.0,2006,08,11,7274,500,0,0,0,6774,0
954,2006-08-12,0.0,2006,08,12,6774,500,0,0,0,6274,0
955,2006-08-13,0.0,2006,08,13,6274,500,0,0,0,5774,0
956,2006-08-14,4.0,2006,08,14,5774,500,256,256,0,5530,0
957,2006-08-15,0.2,2006,08,15,5530,500,13,13,0,5043,0
958,2006-08-16,1.1,2006,08,16,5043,500,70,70,0,4613,0
959,2006-08-17,5.1,2006,08,17,4613,500,326,326,0,4439,0
960,2006-08-18,0.0,2006,08,18,4439,500,0,0,0,3939,0
961,2006-08-19,0.0,2006,08,19,3939,500,0,0,0,3439,0
962,2006-08-20,66.3,2006,08,20,3439,500,4243,4243,0,7182,0
963,2006-08-21,6.4,2006,08,21,7182,500,410,410,0,7092,0
964,2006-08-22,4.4,2006,08,22,7092,500,282,282,0,6874,0
965,2006-08-23,1.4,2006,08,23,6874,500,90,90,0,6464,0
966,2006-08-24,33.3,2006,08,24,6464,500,2131,2131,0,8095,0
967,2006-08-25,26.8,2006,08,25,8095,500,1715,1715,0,9310,0
968,2006-08-26,0.5,2006,08,26,9310,500,32,32,0,8842,0
969,2006-08-27,6.5,2006,08,27,8842,500,416,416,0,8758,0
970,2006-08-28,8.9,2006,08,28,8758,500,570,570,0,8828,0
971,2006-08-29,5.5,2006,08,29,8828,500,352,352,0,8680,0
972,2006-08-30,16.9,2006,08,30,8680,500,1082,1082,0,9262,0
973,2006-08-31,0.1,2006,08,31,9262,500,6,6,0,8768,0
974,2006-09-01,2.0,2006,09,01,8768,500,128,128,0,8396,0
975,2006-09-02,3.6,2006,09,02,8396,500,230,230,0,8126,0
976,2006-09-03,23.7,2006,09,03,8126,500,1517,1517,0,9143,0
977,2006-09-04,0.1,2006,09,04,9143,500,6,6,0,8649,0
978,2006-09-05,12.0,2006,09,05,8649,500,768,768,0,8917,0
979,2006-09-06,0.0,2006,09,06,8917,500,0,0,0,8417,0
980,2006-09-07,0.0,2006,09,07,8417,500,0,0,0,7917,0
981,2006-09-08,0.0,2006,09,08,7917,500,0,0,0,7417,0
982,2006-09-09,31.0,2006,09,09,7417,500,1984,1984,0,8901,0
983,2006-09-10,9.7,2006,09,10,8901,500,621,621,0,9022,0
984,2006-09-11,4.7,2006,09,11,9022,500,301,301,0,8823,0
985,2006-09-12,20.3,2006,09,12,8823,500,1299,1299,0,9622,0
986,2006-09-13,2.8,2006,09,13,9622,500,179,179,0,9301,0
987,2006-09-14,0.0,2006,09,14,9301,500,0,0,0,8801,0
988,2006-09-15,0.0,2006,09,15,8801,500,0,0,0,8301,0
989,2006-09-16,19.7,2006,09,16,8301,500,1261,1261,0,9062,0
990,2006-09-17,0.0,2006,09,17,9062,500,0,0,0,8562,0
991,2006-09-18,0.0,2006,09,18,8562,500,0,0,0,8062,0
992,2006-09-19,0.0,2006,09,19,8062,500,0,0,0,7562,0
993,2006-09-20,11.4,2006,09,20,7562,500,730,730,0,7792,0
994,2006-09-21,1.4,2006,09,21,7792,500,90,90,0,7382,0
995,2006-09-22,1.1,2006,09,22,7382,500,70,70,0,6952,0
996,2006-09-23,7.2,2006,09,23,6952,500,461,461,0,6913,0
997,2006-09-24,1.4,2006,09,24,6913,500,90,90,0,6503,0
998,2006-09-25,37.4,2006,09,25,6503,500,2394,2394,0,8397,0
999,2006-09-26,11.0,2006,09,26,8397,500,704,704,0,8601,0
1000,2006-09-27,0.0,2006,09,27,8601,500,0,0,0,8101,0
1001,2006-09-28,0.0,2006,09,28,8101,500,0,0,0,7601,0
1002,2006-09-29,3.5,2006,09,29,7601,500,224,224,0,7325,0
1003,2006-09-30,13.5,2006,09,30,7325,500,864,864,0,7689,0
1004,2006-10-01,7.7,2006,10,01,7689,500,493,493,0,7682,0
1005,2006-10-02,0.0,2006,10,02,7682,500,0,0,0,7182,0
1006,2006-10-03,0.0,2006,10,03,7182,500,0,0,0,6682,0
1007,2006-10-04,0.0,2006,10,04,6682,500,0,0,0,6182,0
1008,2006-10-05,0.0,2006,10,05,6182,500,0,0,0,5682,0
1009,2006-10-06,0.0,2006,10,06,5682,500,0,0,0,5182,0
1010,2006-10-07,0.0,2006,10,07,5182,500,0,0,0,4682,0
1011,2006-10-08,3.0,2006,10,08,4682,500,192,192,0,4374,0
1012,2006-10-09,1.2,2006,10,09,4374,500,77,77,0,3951,0
1013,2006-10-10,0.0,2006,10,10,3951,500,0,0,0,3451,0
1014,2006-10-11,21.0,2006,10,11,3451,500,1344,1344,0,4295,0
1015,2006-10-12,0.1,2006,10,12,4295,500,6,6,0,3801,0
1016,2006-10-13,0.1,2006,10,13,3801,500,6,6,0,3307,0
1017,2006-10-14,0.0,2006,10,14,3307,500,0,0,0,2807,0
1018,2006-10-15,0.0,2006,10,15,2807,500,0,0,6000,8307,0
1019,2006-10-16,0.0,2006,10,16,8307,500,0,0,0,7807,0
1020,2006-10-17,0.0,2006,10,17,7807,500,0,0,0,7307,0
1021,2006-10-18,0.0,2006,10,18,7307,500,0,0,0,6807,0
1022,2006-10-19,0.0,2006,10,19,6807,500,0,0,0,6307,0
1023,2006-10-20,0.0,2006,10,20,6307,500,0,0,0,5807,0
1024,2006-10-21,9.3,2006,10,21,5807,500,595,595,0,5902,0
1025,2006-10-22,1.5,2006,10,22,5902,500,96,96,0,5498,0
1026,2006-10-23,0.0,2006,10,23,5498,500,0,0,0,4998,0
1027,2006-10-24,0.0,2006,10,24,4998,500,0,0,0,4498,0
1028,2006-10-25,0.0,2006,10,25,4498,500,0,0,0,3998,0
1029,2006-10-26,0.0,2006,10,26,3998,500,0,0,0,3498,0
1030,2006-10-27,0.0,2006,10,27,3498,500,0,0,0,2998,0
1031,2006-10-28,0.0,2006,10,28,2998,500,0,0,6000,8498,0
1032,2006-10-29,0.0,2006,10,29,8498,500,0,0,0,7998,0
1033,2006-10-30,0.0,2006,10,30,7998,500,0,0,0,7498,0
1034,2006-10-31,0.0,2006,10,31,7498,500,0,0,0,6998,0
1035,2006-11-01,0.0,2006,11,01,6998,500,0,0,0,6498,0
1036,2006-11-02,0.0,2006,11,02,6498,500,0,0,0,5998,0
1037,2006-11-03,0.0,2006,11,03,5998,500,0,0,0,5498,0
1038,2006-11-04,0.0,2006,11,04,5498,500,0,0,0,4998,0
1039,2006-11-05,0.0,2006,11,05,4998,500,0,0,0,4498,0
1040,2006-11-06,0.0,2006,11,06,4498,500,0,0,0,3998,0
1041,2006-11-07,0.0,2006,11,07,3998,500,0,0,0,3498,0
1042,2006-11-08,0.0,2006,11,08,3498,500,0,0,0,2998,0
1043,2006-11-09,0.0,2006,11,09,2998,500,0,0,6000,8498,0
1044,2006-11-10,1.5,2006,11,10,8498,500,96,96,0,8094,0
1045,2006-11-11,0.0,2006,11,11,8094,500,0,0,0,7594,0
1046,2006-11-12,0.0,2006,11,12,7594,500,0,0,0,7094,0
1047,2006-11-13,0.0,2006,11,13,7094,500,0,0,0,6594,0
1048,2006-11-14,0.0,2006,11,14,6594,500,0,0,0,6094,0
1049,2006-11-15,0.0,2006,11,15,6094,500,0,0,0,5594,0
1050,2006-11-16,0.0,2006,11,16,5594,500,0,0,0,5094,0
1051,2006-11-17,0.0,2006,11,17,5094,500,0,0,0,4594,0
1052,2006-11-18,0.0,2006,11,18,4594,500,0,0,0,4094,0
1053,2006-11-19,0.0,2006,11,19,4094,500,0,0,0,3594,0
1054,2006-11-20,0.0,2006,11,20,3594,500,0,0,0,3094,0
1055,2006-11-21,0.0,2006,11,21,3094,500,0,0,0,2594,0
1056,2006-11-22,0.0,2006,11,22,2594,500,0,0,6000,8094,0
1057,2006-11-23,0.0,2006,11,23,8094,500,0,0,0,7594,0
1058,2006-11-24,0.0,2006,11,24,7594,500,0,0,0,7094,0
1059,2006-11-25,0.0,2006,11,25,7094,500,0,0,0,6594,0
1060,2006-11-26,0.0,2006,11,26,6594,500,0,0,0,6094,0
1061,2006-11-27,0.0,2006,11,27,6094,500,0,0,0,5594,0
1062,2006-11-28,0.0,2006,11,28,5594,500,0,0,0,5094,0
1063,2006-11-29,0.0,2006,11,29,5094,500,0,0,0,4594,0
1064,2006-11-30,0.0,2006,11,30,4594,500,0,0,0,4094,0
1065,2006-12-01,0.0,2006,12,01,4094,500,0,0,0,3594,0
1066,2006-12-02,0.0,2006,12,02,3594,500,0,0,0,3094,0
1067,2006-12-03,0.0,2006,12,03,3094,500,0,0,0,2594,0
1068,2006-12-04,0.0,2006,12,04,2594,500,0,0,6000,8094,0
1069,2006-12-05,0.0,2006,12,05,8094,500,0,0,0,7594,0
1070,2006-12-06,0.0,2006,12,06,7594,500,0,0,0,7094,0
1071,2006-12-07,0.0,2006,12,07,7094,500,0,0,0,6594,0
1072,2006-12-08,0.0,2006,12,08,6594,500,0,0,0,6094,0
1073,2006-12-09,0.0,2006,12,09,6094,500,0,0,0,5594,0
1074,2006-12-10,0.0,2006,12,10,5594,500,0,0,0,5094,0
1075,2006-12-11,0.7,2006,12,11,5094,500,45,45,0,4639,0
1076,2006-12-12,16.8,2006,12,12,4639,500,1075,1075,0,5214,0
1077,2006-12-13,0.0,2006,12,13,5214,500,0,0,0,4714,0
1078,2006-12-14,0.0,2006,12,14,4714,500,0,0,0,4214,0
1079,2006-12-15,0.0,2006,12,15,4214,500,0,0,0,3714,0
1080,2006-12-16,0.0,2006,12,16,3714,500,0,0,0,3214,0
1081,2006-12-17,0.0,2006,12,17,3214,500,0,0,0,2714,0
1082,2006-12-18,0.0,2006,12,18,2714,500,0,0,6000,8214,0
1083,2006-12-19,0.0,2006,12,19,8214,500,0,0,0,7714,0
1084,2006-12-20,0.0,2006,12,20,7714,500,0,0,0,7214,0
1085,2006-12-21,0.0,2006,12,21,7214,500,0,0,0,6714,0
1086,2006-12-22,0.0,2006,12,22,6714,500,0,0,0,6214,0
1087,2006-12-23,0.0,2006,12,23,6214,500,0,0,0,5714,0
1088,2006-12-24,0.0,2006,12,24,5714,500,0,0,0,5214,0
1089,2006-12-25,0.0,2006,12,25,5214,500,0,0,0,4714,0
1090,2006-12-26,0.0,2006,12,26,4714,500,0,0,0,4214,0
1091,2006-12-27,0.0,2006,12,27,4214,500,0,0,0,3714,0
1092,2006-12-28,0.0,2006,12,28,3714,500,0,0,0,3214,0
1093,2006-12-29,0.0,2006,12,29,3214,500,0,0,0,2714,0
1094,2006-12-30,0.0,2006,12,30,2714,500,0,0,6000,8214,0
1095,2006-12-31,0.0,2006,12,31,8214,500,0,0,0,7714,0
1096,2007-01-01,0.0,2007,01,01,7714,500,0,0,0,7214,0
1097,2007-01-02,0.0,2007,01,02,7214,500,0,0,0,6714,0
1098,2007-01-03,0.0,2007,01,03,6714,500,0,0,0,6214,0
1099,2007-01-04,0.0,2007,01,04,6214,500,0,0,0,5714,0
1100,2007-01-05,0.0,2007,01,05,5714,500,0,0,0,5214,0
1101,2007-01-06,0.0,2007,01,06,5214,500,0,0,0,4714,0
1102,2007-01-07,0.0,2007,01,07,4714,500,0,0,0,4214,0
1103,2007-01-08,0.0,2007,01,08,4214,500,0,0,0,3714,0
1104,2007-01-09,0.0,2007,01,09,3714,500,0,0,0,3214,0
1105,2007-01-10,0.0,2007,01,10,3214,500,0,0,0,2714,0
1106,2007-01-11,0.0,2007,01,11,2714,500,0,0,6000,8214,0
1107,2007-01-12,0.0,2007,01,12,8214,500,0,0,0,7714,0
1108,2007-01-13,0.0,2007,01,13,7714,500,0,0,0,7214,0
1109,2007-01-14,0.0,2007,01,14,7214,500,0,0,0,6714,0
1110,2007-01-15,0.0,2007,01,15,6714,500,0,0,0,6214,0
1111,2007-01-16,0.0,2007,01,16,6214,500,0,0,0,5714,0
1112,2007-01-17,0.0,2007,01,17,5714,500,0,0,0,5214,0
1113,2007-01-18,0.0,2007,01,18,5214,500,0,0,0,4714,0
1114,2007-01-19,0.0,2007,01,19,4714,500,0,0,0,4214,0
1115,2007-01-20,0.0,2007,01,20,4214,500,0,0,0,3714,0
1116,2007-01-21,0.0,2007,01,21,3714,500,0,0,0,3214,0
1117,2007-01-22,0.0,2007,01,22,3214,500,0,0,0,2714,0
1118,2007-01-23,0.0,2007,01,23,2714,500,0,0,6000,8214,0
1119,2007-01-24,0.0,2007,01,24,8214,500,0,0,0,7714,0
1120,2007-01-25,0.0,2007,01,25,7714,500,0,0,0,7214,0
1121,2007-01-26,0.0,2007,01,26,7214,500,0,0,0,6714,0
1122,2007-01-27,0.0,2007,01,27,6714,500,0,0,0,6214,0
1123,2007-01-28,0.0,2007,01,28,6214,500,0,0,0,5714,0
1124,2007-01-29,0.0,2007,01,29,5714,500,0,0,0,5214,0
1125,2007-01-30,0.0,2007,01,30,5214,500,0,0,0,4714,0
1126,2007-01-31,0.0,2007,01,31,4714,500,0,0,0,4214,0
1127,2007-02-01,0.0,2007,02,01,4214,500,0,0,0,3714,0
1128,2007-02-02,0.0,2007,02,02,3714,500,0,0,0,3214,0
1129,2007-02-03,0.0,2007,02,03,3214,500,0,0,0,2714,0
1130,2007-02-04,0.0,2007,02,04,2714,500,0,0,6000,8214,0
1131,2007-02-05,0.0,2007,02,05,8214,500,0,0,0,7714,0
1132,2007-02-06,15.9,2007,02,06,7714,500,1018,1018,0,8232,0
1133,2007-02-07,0.0,2007,02,07,8232,500,0,0,0,7732,0
1134,2007-02-08,0.0,2007,02,08,7732,500,0,0,0,7232,0
1135,2007-02-09,0.0,2007,02,09,7232,500,0,0,0,6732,0
1136,2007-02-10,0.0,2007,02,10,6732,500,0,0,0,6232,0
1137,2007-02-11,5.3,2007,02,11,6232,500,339,339,0,6071,0
1138,2007-02-12,0.0,2007,02,12,6071,500,0,0,0,5571,0
1139,2007-02-13,16.3,2007,02,13,5571,500,1043,1043,0,6114,0
1140,2007-02-14,28.7,2007,02,14,6114,500,1837,1837,0,7451,0
1141,2007-02-15,0.0,2007,02,15,7451,500,0,0,0,6951,0
1142,2007-02-16,3.0,2007,02,16,6951,500,192,192,0,6643,0
1143,2007-02-17,0.0,2007,02,17,6643,500,0,0,0,6143,0
1144,2007-02-18,0.0,2007,02,18,6143,500,0,0,0,5643,0
1145,2007-02-19,0.0,2007,02,19,5643,500,0,0,0,5143,0
1146,2007-02-20,0.0,2007,02,20,5143,500,0,0,0,4643,0
1147,2007-02-21,0.0,2007,02,21,4643,500,0,0,0,4143,0
1148,2007-02-22,0.0,2007,02,22,4143,500,0,0,0,3643,0
1149,2007-02-23,0.0,2007,02,23,3643,500,0,0,0,3143,0
1150,2007-02-24,0.0,2007,02,24,3143,500,0,0,0,2643,0
1151,2007-02-25,2.6,2007,02,25,2643,500,166,166,6000,8309,0
1152,2007-02-26,0.0,2007,02,26,8309,500,0,0,0,7809,0
1153,2007-02-27,0.0,2007,02,27,7809,500,0,0,0,7309,0
1154,2007-02-28,1.0,2007,02,28,7309,500,64,64,0,6873,0
1155,2007-03-01,7.9,2007,03,01,6873,500,506,506,0,6879,0
1156,2007-03-02,0.0,2007,03,02,6879,500,0,0,0,6379,0
1157,2007-03-03,0.0,2007,03,03,6379,500,0,0,0,5879,0
1158,2007-03-04,0.0,2007,03,04,5879,500,0,0,0,5379,0
1159,2007-03-05,0.0,2007,03,05,5379,500,0,0,0,4879,0
1160,2007-03-06,0.0,2007,03,06,4879,500,0,0,0,4379,0
1161,2007-03-07,0.0,2007,03,07,4379,500,0,0,0,3879,0
1162,2007-03-08,0.0,2007,03,08,3879,500,0,0,0,3379,0
1163,2007-03-09,0.0,2007,03,09,3379,500,0,0,0,2879,0
1164,2007-03-10,0.0,2007,03,10,2879,500,0,0,6000,8379,0
1165,2007-03-11,0.0,2007,03,11,8379,500,0,0,0,7879,0
1166,2007-03-12,16.1,2007,03,12,7879,500,1030,1030,0,8409,0
1167,2007-03-13,4.5,2007,03,13,8409,500,288,288,0,8197,0
1168,2007-03-14,5.0,2007,03,14,8197,500,320,320,0,8017,0
1169,2007-03-15,2.8,2007,03,15,8017,500,179,179,0,7696,0
1170,2007-03-16,0.0,2007,03,16,7696,500,0,0,0,7196,0
1171,2007-03-17,0.0,2007,03,17,7196,500,0,0,0,6696,0
1172,2007-03-18,0.0,2007,03,18,6696,500,0,0,0,6196,0
1173,2007-03-19,0.0,2007,03,19,6196,500,0,0,0,5696,0
1174,2007-03-20,0.0,2007,03,20,5696,500,0,0,0,5196,0
1175,2007-03-21,0.0,2007,03,21,5196,500,0,0,0,4696,0
1176,2007-03-22,0.0,2007,03,22,4696,500,0,0,0,4196,0
1177,2007-03-23,0.0,2007,03,23,4196,500,0,0,0,3696,0
1178,2007-03-24,0.0,2007,03,24,3696,500,0,0,0,3196,0
1179,2007-03-25,0.0,2007,03,25,3196,500,0,0,0,2696,0
1180,2007-03-26,0.0,2007,03,26,2696,500,0,0,6000,8196,0
1181,2007-03-27,0.0,2007,03,27,8196,500,0,0,0,7696,0
1182,2007-03-28,0.0,2007,03,28,7696,500,0,0,0,7196,0
1183,2007-03-29,0.0,2007,03,29,7196,500,0,0,0,6696,0
1184,2007-03-30,0.0,2007,03,30,6696,500,0,0,0,6196,0
1185,2007-03-31,0.0,2007,03,31,6196,500,0,0,0,5696,0
1186,2007-04-01,0.0,2007,04,01,5696,500,0,0,0,5196,0
1187,2007-04-02,0.0,2007,04,02,5196,500,0,0,0,4696,0
1188,2007-04-03,0.0,2007,04,03,4696,500,0,0,0,4196,0
1189,2007-04-04,0.0,2007,04,04,4196,500,0,0,0,3696,0
1190,2007-04-05,0.0,2007,04,05,3696,500,0,0,0,3196,0
1191,2007-04-06,0.0,2007,04,06,3196,500,0,0,0,2696,0
1192,2007-04-07,1.5,2007,04,07,2696,500,96,96,6000,8292,0
1193,2007-04-08,1.7,2007,04,08,8292,500,109,109,0,7901,0
1194,2007-04-09,0.0,2007,04,09,7901,500,0,0,0,7401,0
1195,2007-04-10,0.0,2007,04,10,7401,500,0,0,0,6901,0
1196,2007-04-11,19.2,2007,04,11,6901,500,1229,1229,0,7630,0
1197,2007-04-12,0.0,2007,04,12,7630,500,0,0,0,7130,0
1198,2007-04-13,0.0,2007,04,13,7130,500,0,0,0,6630,0
1199,2007-04-14,0.0,2007,04,14,6630,500,0,0,0,6130,0
1200,2007-04-15,0.0,2007,04,15,6130,500,0,0,0,5630,0
1201,2007-04-16,0.2,2007,04,16,5630,500,13,13,0,5143,0
1202,2007-04-17,0.0,2007,04,17,5143,500,0,0,0,4643,0
1203,2007-04-18,0.0,2007,04,18,4643,500,0,0,0,4143,0
1204,2007-04-19,0.0,2007,04,19,4143,500,0,0,0,3643,0
1205,2007-04-20,0.0,2007,04,20,3643,500,0,0,0,3143,0
1206,2007-04-21,31.4,2007,04,21,3143,500,2010,2010,0,4653,0
1207,2007-04-22,3.3,2007,04,22,4653,500,211,211,0,4364,0
1208,2007-04-23,3.5,2007,04,23,4364,500,224,224,0,4088,0
1209,2007-04-24,8.5,2007,04,24,4088,500,544,544,0,4132,0
1210,2007-04-25,0.0,2007,04,25,4132,500,0,0,0,3632,0
1211,2007-04-26,0.0,2007,04,26,3632,500,0,0,0,3132,0
1212,2007-04-27,0.0,2007,04,27,3132,500,0,0,0,2632,0
1213,2007-04-28,0.0,2007,04,28,2632,500,0,0,6000,8132,0
1214,2007-04-29,8.6,2007,04,29,8132,500,550,550,0,8182,0
1215,2007-04-30,0.0,2007,04,30,8182,500,0,0,0,7682,0
1216,2007-05-01,0.0,2007,05,01,7682,500,0,0,0,7182,0
1217,2007-05-02,14.7,2007,05,02,7182,500,941,941,0,7623,0
1218,2007-05-03,0.0,2007,05,03,7623,500,0,0,0,7123,0
1219,2007-05-04,5.7,2007,05,04,7123,500,365,365,0,6988,0
1220,2007-05-05,8.5,2007,05,05,6988,500,544,544,0,7032,0
1221,2007-05-06,1.2,2007,05,06,7032,500,77,77,0,6609,0
1222,2007-05-07,1.7,2007,05,07,6609,500,109,109,0,6218,0
1223,2007-05-08,4.5,2007,05,08,6218,500,288,288,0,6006,0
1224,2007-05-09,0.0,2007,05,09,6006,500,0,0,0,5506,0
1225,2007-05-10,0.0,2007,05,10,5506,500,0,0,0,5006,0
1226,2007-05-11,8.4,2007,05,11,5006,500,538,538,0,5044,0
1227,2007-05-12,0.0,2007,05,12,5044,500,0,0,0,4544,0
1228,2007-05-13,0.1,2007,05,13,4544,500,6,6,0,4050,0
1229,2007-05-14,0.0,2007,05,14,4050,500,0,0,0,3550,0
1230,2007-05-15,0.0,2007,05,15,3550,500,0,0,0,3050,0
1231,2007-05-16,3.2,2007,05,16,3050,500,205,205,0,2755,0
1232,2007-05-17,29.3,2007,05,17,2755,500,1875,1875,6000,10130,0
1233,2007-05-18,6.5,2007,05,18,10130,500,416,370,0,10000,46
1234,2007-05-19,0.0,2007,05,19,10000,500,0,0,0,9500,0
1235,2007-05-20,1.1,2007,05,20,9500,500,70,70,0,9070,0
1236,2007-05-21,5.8,2007,05,21,9070,500,371,371,0,8941,0
1237,2007-05-22,0.0,2007,05,22,8941,500,0,0,0,8441,0
1238,2007-05-23,0.0,2007,05,23,8441,500,0,0,0,7941,0
1239,2007-05-24,0.0,2007,05,24,7941,500,0,0,0,7441,0
1240,2007-05-25,0.0,2007,05,25,7441,500,0,0,0,6941,0
1241,2007-05-26,0.0,2007,05,26,6941,500,0,0,0,6441,0
1242,2007-05-27,0.0,2007,05,27,6441,500,0,0,0,5941,0
1243,2007-05-28,0.0,2007,05,28,5941,500,0,0,0,5441,0
1244,2007-05-29,0.0,2007,05,29,5441,500,0,0,0,4941,0
1245,2007-05-30,0.0,2007,05,30,4941,500,0,0,0,4441,0
1246,2007-05-31,0.0,2007,05,31,4441,500,0,0,0,3941,0
1247,2007-06-01,0.0,2007,06,01,3941,500,0,0,0,3441,0
1248,2007-06-02,0.0,2007,06,02,3441,500,0,0,0,2941,0
1249,2007-06-03,1.5,2007,06,03,2941,500,96,96,6000,8537,0
1250,2007-06-04,1.3,2007,06,04,8537,500,83,83,0,8120,0
1251,2007-06-05,45.4,2007,06,05,8120,500,2906,2380,0,10000,526
1252,2007-06-06,12.3,2007,06,06,10000,500,787,500,0,10000,287
1253,2007-06-07,20.7,2007,06,07,10000,500,1325,500,0,10000,825
1254,2007-06-08,12.3,2007,06,08,10000,500,787,500,0,10000,287
1255,2007-06-09,3.0,2007,06,09,10000,500,192,192,0,9692,0
1256,2007-06-10,6.8,2007,06,10,9692,500,435,435,0,9627,0
1257,2007-06-11,6.6,2007,06,11,9627,500,422,422,0,9549,0
1258,2007-06-12,2.1,2007,06,12,9549,500,134,134,0,9183,0
1259,2007-06-13,0.0,2007,06,13,9183,500,0,0,0,8683,0
1260,2007-06-14,35.2,2007,06,14,8683,500,2253,1817,0,10000,436
1261,2007-06-15,0.5,2007,06,15,10000,500,32,32,0,9532,0
1262,2007-06-16,3.7,2007,06,16,9532,500,237,237,0,9269,0
1263,2007-06-17,0.3,2007,06,17,9269,500,19,19,0,8788,0
1264,2007-06-18,7.5,2007,06,18,8788,500,480,480,0,8768,0
1265,2007-06-19,0.0,2007,06,19,8768,500,0,0,0,8268,0
1266,2007-06-20,0.0,2007,06,20,8268,500,0,0,0,7768,0
1267,2007-06-21,0.0,2007,06,21,7768,500,0,0,0,7268,0
1268,2007-06-22,3.9,2007,06,22,7268,500,250,250,0,7018,0
1269,2007-06-23,20.2,2007,06,23,7018,500,1293,1293,0,7811,0
1270,2007-06-24,21.8,2007,06,24,7811,500,1395,1395,0,8706,0
1271,2007-06-25,0.5,2007,06,25,8706,500,32,32,0,8238,0
1272,2007-06-26,34.4,2007,06,26,8238,500,2202,2202,0,9940,0
1273,2007-06-27,4.4,2007,06,27,9940,500,282,282,0,9722,0
1274,2007-06-28,18.6,2007,06,28,9722,500,1190,778,0,10000,412
1275,2007-06-29,0.0,2007,06,29,10000,500,0,0,0,9500,0
1276,2007-06-30,0.0,2007,06,30,9500,500,0,0,0,9000,0
1277,2007-07-01,0.0,2007,07,01,9000,500,0,0,0,8500,0
1278,2007-07-02,2.5,2007,07,02,8500,500,160,160,0,8160,0
1279,2007-07-03,4.0,2007,07,03,8160,500,256,256,0,7916,0
1280,2007-07-04,4.6,2007,07,04,7916,500,294,294,0,7710,0
1281,2007-07-05,1.3,2007,07,05,7710,500,83,83,0,7293,0
1282,2007-07-06,18.8,2007,07,06,7293,500,1203,1203,0,7996,0
1283,2007-07-07,0.0,2007,07,07,7996,500,0,0,0,7496,0
1284,2007-07-08,0.6,2007,07,08,7496,500,38,38,0,7034,0
1285,2007-07-09,4.4,2007,07,09,7034,500,282,282,0,6816,0
1286,2007-07-10,2.8,2007,07,10,6816,500,179,179,0,6495,0
1287,2007-07-11,0.0,2007,07,11,6495,500,0,0,0,5995,0
1288,2007-07-12,0.0,2007,07,12,5995,500,0,0,0,5495,0
1289,2007-07-13,34.6,2007,07,13,5495,500,2214,2214,0,7209,0
1290,2007-07-14,30.3,2007,07,14,7209,500,1939,1939,0,8648,0
1291,2007-07-15,8.7,2007,07,15,8648,500,557,557,0,8705,0
1292,2007-07-16,10.2,2007,07,16,8705,500,653,653,0,8858,0
1293,2007-07-17,0.6,2007,07,17,8858,500,38,38,0,8396,0
1294,2007-07-18,0.0,2007,07,18,8396,500,0,0,0,7896,0
1295,2007-07-19,1.9,2007,07,19,7896,500,122,122,0,7518,0
1296,2007-07-20,0.8,2007,07,20,7518,500,51,51,0,7069,0
1297,2007-07-21,7.1,2007,07,21,7069,500,454,454,0,7023,0
1298,2007-07-22,3.2,2007,07,22,7023,500,205,205,0,6728,0
1299,2007-07-23,0.4,2007,07,23,6728,500,26,26,0,6254,0
1300,2007-07-24,1.7,2007,07,24,6254,500,109,109,0,5863,0
1301,2007-07-25,2.7,2007,07,25,5863,500,173,173,0,5536,0
1302,2007-07-26,19.4,2007,07,26,5536,500,1242,1242,0,6278,0
1303,2007-07-27,7.0,2007,07,27,6278,500,448,448,0,6226,0
1304,2007-07-28,31.5,2007,07,28,6226,500,2016,2016,0,7742,0
1305,2007-07-29,3.0,2007,07,29,7742,500,192,192,0,7434,0
1306,2007-07-30,25.2,2007,07,30,7434,500,1613,1613,0,8547,0
1307,2007-07-31,0.0,2007,07,31,8547,500,0,0,0,8047,0
1308,2007-08-01,4.7,2007,08,01,8047,500,301,301,0,7848,0
1309,2007-08-02,15.9,2007,08,02,7848,500,1018,1018,0,8366,0
1310,2007-08-03,1.4,2007,08,03,8366,500,90,90,0,7956,0
1311,2007-08-04,0.0,2007,08,04,7956,500,0,0,0,7456,0
1312,2007-08-05,18.4,2007,08,05,7456,500,1178,1178,0,8134,0
1313,2007-08-06,0.0,2007,08,06,8134,500,0,0,0,7634,0
1314,2007-08-07,12.0,2007,08,07,7634,500,768,768,0,7902,0
1315,2007-08-08,0.0,2007,08,08,7902,500,0,0,0,7402,0
1316,2007-08-09,0.4,2007,08,09,7402,500,26,26,0,6928,0
1317,2007-08-10,0.0,2007,08,10,6928,500,0,0,0,6428,0
1318,2007-08-11,18.6,2007,08,11,6428,500,1190,1190,0,7118,0
1319,2007-08-12,4.3,2007,08,12,7118,500,275,275,0,6893,0
1320,2007-08-13,37.6,2007,08,13,6893,500,2406,2406,0,8799,0
1321,2007-08-14,3.4,2007,08,14,8799,500,218,218,0,8517,0
1322,2007-08-15,12.1,2007,08,15,8517,500,774,774,0,8791,0
1323,2007-08-16,0.3,2007,08,16,8791,500,19,19,0,8310,0
1324,2007-08-17,14.1,2007,08,17,8310,500,902,902,0,8712,0
1325,2007-08-18,1.9,2007,08,18,8712,500,122,122,0,8334,0
